id,alias,name,review_count,categories,rating,latitude,longitude,address,city,state
KZF6TvKA8Kqz6CEqTOB10A,paddy-macs-restaurant-palm-beach-gardens,Paddy Mac's Restaurant,197,Seafood,4.0,26.8411072544694,-80.106295870041,"['10971 N Military Trl', 'Palm Beach Gardens, FL 33410']",Palm Beach Gardens,FL
JVa-S-8Yic4_QqLtG7O0zg,akiyo-hibachi-japanese-restaurant-jupiter-4,Akiyo Hibachi Japanese Restaurant,96,Seafood,4.5,26.884276340907395,-80.10500677305536,"['5430 N Military Trl', 'Ste 70', 'Jupiter, FL 33458']",Jupiter,FL
2v1dWsBGpNKs54tGIN5Rjg,lolas-seafood-eatery-palm-beach-gardens-2,Lola's Seafood Eatery,230,Seafood,4.0,26.80954,-80.10756,"['4595 Northlake Blvd', 'Palm Beach Gardens, FL 33418']",Palm Beach Gardens,FL
BZPaX6-F__nskUdIbQziYg,locale-gastropub-and-test-kitchen-lake-park,Locale Gastropub & Test Kitchen,46,Seafood,4.5,26.798373,-80.067908,"['748 Park Ave', 'Lake Park, FL 33403']",Lake Park,FL
nkJRlE0YjBodYayJl4hBkg,meat-market-palm-beach-palm-beach-3, Meat Market Palm Beach,341,Seafood,3.5,26.7218719796278,-80.0409274657061,"['191 Bradley Pl', 'Palm Beach, FL 33480']",Palm Beach,FL
EsVskYRkmOzvSIQcz7fk2Q,lola-41-palm-beach-palm-beach,Lola 41 Palm Beach,112,Seafood,3.5,26.718875,-80.040716,"['290 Sunset Ave', 'Palm Beach, FL 33480']",Palm Beach,FL
_J3717xEP0tk3BWroTQT5g,frigates-waterfront-bar-and-grill-north-palm-beach,Frigate's Waterfront Bar & Grill,825,Seafood,3.5,26.808971,-80.055553,"['400 US Hwy 1', 'North Palm Beach, FL 33408']",North Palm Beach,FL
o5CEs_foZbBVfZbaI4gBfg,fish-and-more-restaurant-west-palm-beach,Fish & More Restaurant,45,Seafood,4.5,26.754395,-80.072733,"['4705 N Australian Ave', 'West Palm Beach, FL 33407']",West Palm Beach,FL
NjGtpDFCWk8oZ3JCBSu4kg,sailfish-marina-palm-beach-shores,Sailfish Marina,774,Seafood,3.5,26.777171093101,-80.0397378171592,"['98 Lake Dr', 'Palm Beach Shores, FL 33404']",Palm Beach Shores,FL
9Vwo1b1xoD_ZpsHro9-6NQ,kee-grill-juno-beach,Ke'e Grill,185,Seafood,4.0,26.8820957622458,-80.0558924674988,"['14020 US Hwy 1', 'Juno Beach, FL 33408']",Juno Beach,FL
Ny8yurWv8DGzkVmCsJmu3A,seminole-reef-grill-north-palm-beach,Seminole Reef Grill,102,Seafood,4.0,26.85158,-80.05797,"['11940 US-1', 'Ste 175', 'North Palm Beach, FL 33408']",North Palm Beach,FL
QS7-BgF5BlI7iODHi5aY2Q,bonefish-grill-palm-beach-gardens,Bonefish Grill,122,Seafood,4.0,26.838754960685367,-80.10778616548733,"['4635 Pga Blvd', 'Palm Beach Gardens, FL 33418']",Palm Beach Gardens,FL
5IB_RPEBJmtMRYHJWpK76w,aquagrille-juno-beach,AquaGrille,72,Seafood,4.0,26.88373179100029,-80.05753024471123,"['14121 US-1', 'Juno Beach, FL 33408']",Juno Beach,FL
B1_fZTOKQmqmA6NeMC01SQ,rodneys-crabs-and-more-riviera-beach,Rodney's Crabs & More,98,Seafood,4.5,26.7743867,-80.0564875,"['1370 Ave E', 'Riviera Beach, FL 33404']",Riviera Beach,FL
8St_PPKJJmBnApEBKinxag,leos-crab-shack-west-palm-beach-2,Leo's Crab Shack,65,Seafood,3.5,26.73573,-80.0531,"['2501 N Dixie Hwy', 'West Palm Beach, FL 33407']",West Palm Beach,FL
lE5tN0YAmcEiu5oHG7Rhjg,waterway-cafe-palm-beach-gardens,Waterway Cafe,605,Seafood,3.5,26.843994,-80.067151,"['2300 Pga Blvd', 'Palm Beach Gardens, FL 33410']",Palm Beach Gardens,FL
vvJNdteB_m9QGowsZDCQoQ,coola-fishbar-palm-beach-gardens-3,Cool'a Fishbar,213,Seafood,4.0,26.8436,-80.08996,"['11340 Legacy Ave', 'E-100', 'Palm Beach Gardens, FL 33410']",Palm Beach Gardens,FL
A2Qrp4r1yeco8LZkIXra7w,cafe-sole-jupiter,Cafe' Sole',224,Seafood,4.0,26.894086,-80.061505,"['4300 S US Hwy 1', 'Ste 202', 'Jupiter, FL 33477']",Jupiter,FL
r5yfrLFOjaGDT1X896hIVw,johnny-longboats-riviera-beach-2,Johnny Longboats,931,Seafood,3.5,26.782219,-80.0341479,"['2401 N Ocean Ave', 'Ste D', 'Riviera Beach, FL 33404']",Riviera Beach,FL
VRwvMdYlmqFMGtCNRCX8Yg,nick-and-johnnys-osteria-juno-beach,Nick & Johnny's Osteria,117,Seafood,4.0,26.88367,-80.05769,"['14133 US Hwy 1', 'Juno Beach, FL 33408']",Juno Beach,FL
3X_QDQmrJxBbEtDOqzRUCQ,juno-beach-fish-house-juno-beach,Juno Beach Fish House,294,Seafood,3.5,26.8811449817307,-80.0559766484795,"['13980 US Hwy 1', 'Juno Beach, FL 33408']",Juno Beach,FL
FeH3D8XogmxidPSAL19Jqw,thirsty-turtle-seagrill-juno-beach-2,Thirsty Turtle SeaGrill,483,Seafood,3.5,26.88114,-80.05743,"['13981 US 1', 'Juno Beach, FL 33408']",Juno Beach,FL
ObyggdPDwRfb7OqKkgvMqg,two-drunken-goats-riviera-beach,Two Drunken Goats,568,Seafood,3.0,26.7839747,-80.0340749,"['2509 N Ocean Ave', 'Riviera Beach, FL 33404']",Riviera Beach,FL
pLtX_MFSKmEJrGzY1-_XVg,firefin-grill-palm-beach-gardens,Firefin Grill,149,Seafood,3.5,26.845927,-80.071529,"['2401 Pga Blvd', 'Ste 160', 'Palm Beach Gardens, FL 33410']",Palm Beach Gardens,FL
-zFlsiNhARd4NnA2i-HTEA,tommy-bahama-marlin-bar-and-store-palm-beach-gardens-palm-beach-gardens,Tommy Bahama | Marlin Bar & Store - Palm Beach Gardens,23,Seafood,4.5,26.848367,-80.085482,"['3101 PGA Boulevard', 'Unit J205', 'The Gardens Mall', 'Palm Beach Gardens, FL 33410']",Palm Beach Gardens,FL
YTUZOuGJkFAtobkV292nrw,mccrays-backyard-bbq-and-seafood-west-palm-beach-2,McCray's Backyard BBQ & Seafood,88,Seafood,3.0,26.754896,-80.080617,"['1521 45th St', 'West Palm Beach, FL 33407']",West Palm Beach,FL
x2J7qsSboOdMmTAwFu0tQA,jumby-bay-island-grill-jupiter,Jumby Bay Island Grill,129,Seafood,3.5,26.889825,-80.114664,"['1203 Town Center Dr', 'Jupiter, FL 33458']",Jupiter,FL
g3hgvgmbHughJz0YFF5L5w,yum-yum-express-west-palm-beach,Yum Yum Express,77,Seafood,3.0,26.7157161763664,-80.1019729,"['931 Village Blvd', 'Ste 906', 'West Palm Beach, FL 33409']",West Palm Beach,FL
v8DVy_yuG1CNthTH5EEwTQ,la-granja-palm-beach-gardens,La Granja,59,Seafood,4.0,26.8086967468262,-80.0871353149414,"['3301 Northlake Blvd', 'Palm Beach Gardens, FL 33403']",Palm Beach Gardens,FL
mYGcmgTGDQozDYGG9pEEYQ,thirsty-turtle-west-palm-beach,Thirsty Turtle,45,Seafood,3.0,26.81036740859722,-80.19808202139917,"['10130 Northlake Blvd', 'West Palm Beach, FL 33412']",West Palm Beach,FL
krE5FHLD8mRwFu_sDO7lKg,mystic-lobster-roll-juno-beach-juno-beach-2,Mystic Lobster Roll Juno Beach,32,Seafood,4.5,26.8838709,-80.05790951405574,"['14151 US Hwy 1', 'Juno Beach, FL 33408']",Juno Beach,FL
_p7RPsxu26GppUnuyKHrdA,coconuts-on-the-beach-singer-island,Coconuts On the Beach,83,Seafood,3.0,26.79111,-80.03349,"['3700 N Ocean Dr', 'Singer Island, FL 33404']",Singer Island,FL
pimf6NSc_uqSgOWWDlEykA,lasouli-s-seafood-company-riviera-beach,Lasouli’s Seafood Company,10,Seafood,5.0,26.783315,-80.0569699,"['127 W Blue Heron Blvd', 'Riviera Beach, FL 33404']",Riviera Beach,FL
ljrOinUgZ-GxMjtk1VBZsA,the-poke-company-north-palm-beach-north-palm-beach-2,The Poke Company - North Palm Beach,17,Seafood,4.5,26.85158,-80.05797,"['11940 US-1 N', 'North Palm Beach, FL 33408']",North Palm Beach,FL
HiA2gnavQVYrpwQRcMVcUg,da-daiquiri-trap-west-palm-beach,Da Daiquiri Trap,11,Seafood,4.5,26.7821700669663,-80.0856100022793,"['1850 W Blue Heron Blvd', 'Ste 2', 'West Palm Beach, FL 33404']",West Palm Beach,FL
b37gC1quOmoZExuqCRB72w,kirbys-sports-grille-juno-beach-3,Kirby's Sports Grille,116,Seafood,3.0,26.8836354910984,-80.0589333383153,"['841 Donald Ross Rd', 'Juno Beach, FL 33408']",Juno Beach,FL
QiR1x3WBKgpO1DrwaBuXUA,carrabbas-italian-grill-north-palm-beach-2,Carrabba's Italian Grill,72,Seafood,3.5,26.839927,-80.0628784,"['11201 US Hwy 1', 'North Palm Beach, FL 33408']",North Palm Beach,FL
KnyEL6VIbV04RPzAuFPxgA,china-star-2-west-palm-beach,China Star 2,26,Seafood,3.5,26.810398,-80.199089,"['10130 Northlake Blvd', 'Ste 108', 'West Palm Beach, FL 33412']",West Palm Beach,FL
DWd-_5JqFGUp5CwKKVLjKQ,seaside-bar-and-grill-riviera-beach,Seaside Bar & Grill,33,Seafood,4.0,26.78233,-80.03553,"['2401 Beach Ct', 'Riviera Beach, FL 33404']",Riviera Beach,FL
a_QM0mQ4uhgfYXPIBY9SyQ,cathys-beach-connection-juno-beach-2,Cathy's Beach Connection,108,Seafood,3.5,26.865764,-80.054341,"['12850 US Highway 1', 'Juno Beach, FL 33408']",Juno Beach,FL
CXjWlMM8shYQegRgn4gnrA,buds-chicken-and-seafood-north-palm-beach,Bud's Chicken & Seafood,52,Seafood,3.5,26.808551,-80.075111,"['2579 Northlake Blvd', 'North Palm Beach, FL 33403']",North Palm Beach,FL
lwqCnyi-VIlaQvcwfhxpsQ,blue-marlin-italian-grille-palm-beach-gardens-3,Blue Marlin Italian Grille,18,Seafood,4.0,26.845859,-80.059058,"['11658 US Hwy 1', 'Palm Beach Gardens, FL 33408']",Palm Beach Gardens,FL
ab5sg7EBLmS3f12MNsYfWQ,golden-star-restaurant-north-palm-beach,Golden Star Restaurant,38,Seafood,3.5,26.8075695,-80.0721207,"['912 Northlake Blvd', 'North Palm Beach, FL 33408']",North Palm Beach,FL
vH0vWNDdK9aa0tVZkxpOwQ,asian-fin-palm-beach-gardens,Asian Fin,145,Seafood,3.0,26.8828824,-80.1073235,"['4650 Donald Ross Rd', 'Ste 106', 'Palm Beach Gardens, FL 33418']",Palm Beach Gardens,FL
i1PHrnq7CtE2Q6wPpqfs0Q,island-shack-bar-and-grill-west-palm-beach,Island Shack Bar and Grill,3,Seafood,3.5,26.734572269495377,-80.11928569999999,"['3951 N. Haverhill Rd', 'West Palm Beach, FL 33417']",West Palm Beach,FL
q821GtQcYmutt8KezJ53Jw,griot-carribean-west-palm-beach,Griot Carribean,21,Seafood,2.5,26.7237125833495,-80.0799051577563,"['1558 Palm Beach Lakes Blvd', 'Ste 5', 'West Palm Beach, FL 33401']",West Palm Beach,FL
ojiErp0TJ9XWubn1bnNhSA,hook-fish-and-chicken-west-palm-beach-6,Hook Fish and Chicken,7,Seafood,3.0,26.76209833,-80.07194833,"['5701 N Australian Ave', 'Mangonia Park, FL 33407']",Mangonia Park,FL
2mWh0JGT4a51Vpxv4DoWrQ,southern-cuisine-and-other-things-west-palm-beach-2,Southern Cuisine & Other Things,1,Seafood,5.0,26.7414717,-80.069046,"['3100 N Australian Ave', 'West Palm Beach, FL 33407']",West Palm Beach,FL
-GZR5FroehysQwSeggyJuQ,the-commissary-market-lake-park,The Commissary Market,1,Seafood,4.0,26.798397,-80.069534,"['826 Park Ave', 'Lake Park, FL 33403']",Lake Park,FL
AKfyeAhaCOg5FlkdX7a5iQ,cajun-r-us-west-palm-beach,Cajun R Us,2,Seafood,3.0,26.7582696606205,-80.0869073,"['2100 45th St', 'West Palm Beach, FL 33407']",West Palm Beach,FL
cJitqqYzHLI-IQtgpyg3vw,flavors-island-restaurant-west-palm-beach,Flavors Island Restaurant,4,Seafood,3.0,26.73419,-80.11848,"['3897 N Haverhill Rd', 'Ste 216', 'West Palm Beach, FL 33417']",West Palm Beach,FL
DKxPKV7UiAI10CdvJZodLA,sailfish-marinas-sunset-celebration-palm-beach-shores,Sailfish Marina's Sunset Celebration,3,Seafood,3.0,26.7774714475336,-80.0398833333333,"['98 Lake Dr', 'Palm Beach Shores, FL 33404']",Palm Beach Shores,FL
OZR7MBHugwsZQz2ZW1pU2g,coastal-fish-company-memphis,Coastal Fish Company,437,Seafood,4.5,35.13837,-89.82688,"['415 Great View Dr E', 'Ste 101', 'Memphis, TN 38018']",Memphis,TN
LG900K8q_y7WFQX9rNIAlQ,folks-folly-prime-steakhouse-memphis,Folks Folly Prime Steakhouse,284,Seafood,4.5,35.115983,-89.896133,"['551 S Mendenhall Rd', 'Memphis, TN 38117']",Memphis,TN
LEhH5JjesZJL63qYDFOJhQ,firebirds-wood-fired-grill-bartlett,Firebirds Wood Fired Grill,308,Seafood,4.0,35.20482,-89.78094,"['8470 Hwy 64 Tennessee', 'Bartlett, TN 38133']",Bartlett,TN
V3Csu7ApvgwlZUQMQvHKOg,the-capital-grille-memphis-2,The Capital Grille,252,Seafood,4.0,35.1018266,-89.86174624,"['6065 Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
VCO723VJZj2oAxkS3Xqs7Q,j-alexanders-memphis-2,J. Alexander's,335,Seafood,4.0,35.1985,-89.79136,"['2670 N Germantown Pkwy', 'Memphis, TN 38133']",Memphis,TN
1yQKcQQ7Re5CEDr7Tqe0sg,seasons-52-memphis-3,Seasons 52,403,Seafood,4.0,35.101277,-89.859778,"['6085 Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
6XDErvkmS5-ffQpBu6Yy0Q,side-porch-steak-house-bartlett,Side Porch Steak House,203,Seafood,4.0,35.20407,-89.87376,"['5689 Stage Rd', 'Bartlett, TN 38134']",Bartlett,TN
uuwbU547UTCx0fgwYidr9Q,stoney-river-germantown,Stoney River,472,Seafood,3.5,35.093594,-89.812823,"['7515 Poplar Ave', 'Germantown, TN 38138']",Germantown,TN
NDKeLqlkIdWwajgjIvhU4Q,marciano-memphis,Marciano,118,Seafood,4.0,35.11102,-89.8892599,"['780 E Brookhaven Cir', 'Memphis, TN 38117']",Memphis,TN
FMZdBUTufsjW3Xh55Uo_MA,ruths-chris-steak-house-memphis,Ruth's Chris Steak House,219,Seafood,4.0,35.10241,-89.858902,"['6120 Regalia Shopping Center Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
Ozlil6BqVixenbypUIFNIQ,olympic-steak-and-pizza-arlington,Olympic Steak And Pizza,72,Seafood,4.0,35.26739653479864,-89.66770384994773,"['5183 Airline Rd', 'Arlington, TN 38002']",Arlington,TN
7q6bEQnVsI7xUWi6CYjCcg,fleming-s-prime-steakhouse-and-wine-bar-memphis,Fleming’s Prime Steakhouse & Wine Bar,201,Seafood,4.0,35.1008508059005,-89.8557611,"['6245 Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
NyLPyCC6Cfi6jpmDKzfjmA,soul-fish-cafe-memphis-2,Soul Fish Cafe,283,Seafood,4.0,35.1159,-89.9048,"['4720 Poplar Ave', 'Memphis, TN 38117']",Memphis,TN
1xIxJQ8Ha-TAUEOqgde-DQ,villa-castrioti-lakeland-3,Villa Castrioti,41,Seafood,3.0,35.21944052,-89.73443961,"['9861 Lake District Dr', 'Ste 101', 'Lakeland, TN 38002']",Lakeland,TN
MKMFbykKBVbzyX4e8cxIMA,el-idolo-bartlett-3,El Idolo,111,Seafood,4.5,35.20051,-89.868095,"['2740 Bartlett Rd', 'Bartlett, TN 38134']",Bartlett,TN
OmbY5UUPFIn8djc9YolHNQ,half-shell-memphis-3,Half Shell,324,Seafood,3.5,35.11186,-89.89564,"['688 S Mendenhall Rd', 'Memphis, TN 38117']",Memphis,TN
DoJ0YWSkCggHvfNloadCCw,bahama-breeze-memphis-2,Bahama Breeze,358,Seafood,3.5,35.203514,-89.791387,"['2830 N Germantown Pkwy', 'Memphis, TN 38133']",Memphis,TN
3DxHhPXgQKm2Jg3ujwRzCw,ahi-sushi-arlington-2,Ahi Sushi,28,Seafood,5.0,35.20521767369419,-89.75753507896287,"['9160 US-64', 'Ste 9', 'Arlington, TN 38002']",Arlington,TN
gj3DazOGYTkLO46koNaoUg,red-hook-memphis,Red Hook,62,Seafood,4.0,35.202867,-89.777229,"['2844 New Brunswick Rd', 'Memphis, TN 38133']",Memphis,TN
E5FIBJrwFY2XrWVwLREUOA,dim-sum-king-memphis,Dim Sum King,39,Seafood,4.0,35.1569968864479,-89.88655158691496,"['5266 Summer Ave', 'Ste 65', 'Memphis, TN 38122']",Memphis,TN
Sr4JRvrIGmUx4q6l0oSjXg,humdingers-memphis,Humdingers,143,Seafood,4.0,35.10192,-89.85284,"['6300 Poplar Ave', 'Ste 101', 'Memphis, TN 38119']",Memphis,TN
eGnbG1tqqoxCPecKpCGlFg,soul-fish-cafe-memphis-6,Soul Fish Cafe,80,Seafood,4.0,35.20312,-89.782635,"['8413 US-64', 'Memphis, TN 38133']",Memphis,TN
zOz-j30L8zrYduPDi0opFw,playita-mexicana-memphis,Playita Mexicana,119,Seafood,4.0,35.1631508,-89.8565826,"['6194 Macon Rd', 'Memphis, TN 38134']",Memphis,TN
Zp5-L2WfUpipMhlhq43zAw,poke-bros-memphis-2,Poke Bros,59,Seafood,4.5,35.098854,-89.846058,"['6515 Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
wCIMA07E-BLOSUEPrCXL2g,the-butcher-shop-steakhouse-memphis,The Butcher Shop Steakhouse,194,Seafood,3.5,35.1278591490898,-89.7989262036735,"['107 S Germantown Pkwy', 'Memphis, TN 38018']",Memphis,TN
lwO6bEZ1ApMrYyJthf7RLQ,braden-station-mason,Braden Station,29,Seafood,4.0,35.38079,-89.5679,"['189 Highway 59', 'Mason, TN 38049']",Mason,TN
ym2cWnT5DRCna9Dhx9JVQw,crab-island-memphis-2,Crab Island,20,Seafood,4.5,35.152719,-89.794389,"['1014 N Germantown Pkwy', 'Memphis, TN 38018']",Memphis,TN
1OZ6nFa7YwVr6s-FraNeIQ,frank-grisantis-memphis,Frank Grisanti's,83,Seafood,3.5,35.104,-89.85825,"['1022 S Shady Grove Rd', 'Memphis, TN 38120']",Memphis,TN
IuYGFP7AR9zECcUythDBxQ,great-hunter-crab-memphis,Great Hunter Crab,40,Seafood,4.0,35.203845682294485,-89.78534516053297,"['8325 US 64', 'Memphis, TN 38133']",Memphis,TN
6MsW9o38yUann54k4Ss-qg,ong-cau-cafe-cordova-3,Ong Cau Cafe,44,Seafood,4.5,35.17296052181371,-89.7898105728344,"['8195 Dexter Rd', 'Ste 104', 'Cordova, TN 38016']",Cordova,TN
7v3nqkHfjusi0kzcmZMXYg,cevicheria-and-grill-chilemon-memphis,Cevicheria and grill chilemon,15,Seafood,4.5,35.14839,-89.91041,"['4509 Summer Ave', 'Ste 102', 'Memphis, TN 38122']",Memphis,TN
Hdn8YvkPHOsBqhteaDI34w,mortimers-restaurant-memphis,Mortimer's Restaurant,114,Seafood,3.5,35.1473389,-89.907402,"['590 N Perkins Rd', 'Memphis, TN 38122']",Memphis,TN
rWoeuNsfAZwdAVm9ikuNsA,ellis-seafood-memphis,Ellis Seafood,68,Seafood,4.5,35.094017,-89.931314,"['1379 Getwell Rd', 'Memphis, TN 38111']",Memphis,TN
BjA34XPV6_wD7iYxhEf6Fw,pier-64-seafood-and-bar-bartlett,Pier 64 seafood & bar,8,Seafood,4.5,35.204238,-89.859935,"['6105 Stage Rd', 'Bartlett, TN 38134']",Bartlett,TN
Q8s5lUT7yUvZMbVowrAxFA,wangs-mandarin-house-memphis-7,Wang's Mandarin House,114,Seafood,3.5,35.0998351,-89.8602879,"['6065 Park Ave', 'Memphis, TN 38119']",Memphis,TN
TAc4IcTfIXPTN429a_JpbA,carrabbas-italian-grill-memphis-2,Carrabba's Italian Grill,159,Seafood,3.0,35.11139863252168,-89.891552688914,"['5110 Poplar Ave', 'Memphis, TN 38117']",Memphis,TN
XDT0H2zrAA3eb5tQr_9y6Q,krab-kingz-memphis-memphis,Krab Kingz Memphis,106,Seafood,4.0,35.204871,-89.8248268,"['7140 Stage Rd', 'Ste 112', 'Memphis, TN 38133']",Memphis,TN
7xAkktaPf9z_d4QxC27NHw,cocina-mexicana-bar-and-grill-memphis-2,Cocina Mexicana Bar & Grill,28,Seafood,4.0,35.201499280305995,-89.78000853783931,"['2798 New Brunswick Rd', 'Memphis, TN 38133']",Memphis,TN
mtrEhWtJMZOVaIxlaa3ERQ,red-pier-cajun-seafood-and-bar-ridgeway-memphis,Red Pier Cajun Seafood & Bar - Ridgeway,42,Seafood,3.0,35.1031003,-89.866203,"['5901 Poplar Ave', 'Memphis, TN 38119']",Memphis,TN
l_8KKwF-2AYPAT1TYMgVYw,pacific-fusion-cordova,Pacific Fusion,144,Seafood,3.5,35.157235711813,-89.7952455282211,"['1140 N Germantown Pkwy', 'Cordova, TN 38016']",Cordova,TN
Ytn5gzIaP4Pkj2Sybb0E3g,joes-crab-shack-memphis-3,Joe's Crab Shack,112,Seafood,3.0,35.1959137,-89.7965624928475,"['7990 Horizon Center Blvd', 'Memphis, TN 38133']",Memphis,TN
QcDjJ3PUdpmYOarwUgoBsw,deeos-seafood-cordova,DeeO's Seafood,102,Seafood,3.5,35.186888,-89.791983,"['2256 N Germantown Pkwy', 'Cordova, TN 38016']",Cordova,TN
VGrCeQampZtEGz6tzlx_Nw,captain-kings-seafood-city-memphis,Captain King's Seafood City,24,Seafood,3.5,35.20308414954528,-89.8957114,"['2829 Covington Pike', 'Memphis, TN 38128']",Memphis,TN
m_JLJou51D8p05cg-brBVg,red-lobster-memphis-2,Red Lobster,119,Seafood,2.5,35.203947,-89.7904,"['8161 US Highway 64', 'Wolfchase Galleria Plaza', 'Memphis, TN 38133']",Memphis,TN
wgywpb600xOwDXTme_2qNw,picassos-memphis-2,Picassos,21,Seafood,4.0,35.16376,-89.85899,"['6110 Macon Rd', 'Memphis, TN 38134']",Memphis,TN
qoUeK35ePiQXsnceFQlN4w,ocean-blue-bartlett,Ocean Blue,29,Seafood,3.5,35.206723,-89.842533,"['6600 Stage Rd', 'Ste 118', 'Bartlett, TN 38134']",Bartlett,TN
24_HObTYB6Y-7iQiv0-hZw,nam-king-chinese-restaurant-memphis,Nam King Chinese restaurant,10,Seafood,4.0,35.22387,-89.90499,"['3624 Austin Peay Hwy', 'Ste 3', 'Memphis, TN 38128']",Memphis,TN
nmsadAYOS_myDEUNx5F6KQ,cousins-maine-lobster-memphis-memphis,Cousins Maine Lobster - Memphis,46,Seafood,3.5,35.1379699707031,-90.0162658691406,"['Memphis, TN 38104']",Memphis,TN
BwkQUgC98tF_oF6lvE4whg,captain-jj-fish-and-chicken-memphis-4,Captain JJ Fish & Chicken,15,Seafood,4.0,35.2057762145996,-89.8937377929688,"['2974 Covington Pike', 'Memphis, TN 38134']",Memphis,TN
L6hc5SdLnR_8V5pZu3Z1Jw,crawfish-cabin-memphis,Crawfish Cabin,4,Seafood,5.0,35.2040907127048,-89.745129825225,"['9517-9639 Hwy 64', 'Memphis, TN 38016']",Memphis,TN
vb6hIXx0dFpKGWpGlCX0tg,china-one-plant-city,China One,10,Seafood,2.5,27.9943853,-82.1213313,"['1862 James L Redman Pkwy', 'Plant City, FL 33563']",Plant City,FL
KH_-eVnVMUB6SHZOaeWpVQ,jamaican-jerk-kitchen-lakeland-2,Jamaican Jerk Kitchen,1,Seafood,3.0,28.06080128412063,-81.9583826,"['210 West 8th St', 'Lakeland, FL 33805']",Lakeland,FL
LGc3HI8W_8VwZC4QuVsINg,tropical-spice-lakeland,Tropical Spice,2,Seafood,2.5,28.05518,-81.97856,"['1505 W Memorial Blvd', 'Lakeland, FL 33815']",Lakeland,FL
sc_xtemSfaH8yFj2ojmN3w,long-john-silvers-auburndale,Long John Silver's,18,Seafood,2.0,28.0581582817992,-81.8132538819702,"['2082 US Hwy 92', 'Auburndale, FL 33823']",Auburndale,FL
ynVIK2-jkituFjqUSxs8rA,barbeque-grill-and-seafood-lakeland,Barbeque Grill & Seafood,1,Seafood,1.0,28.05518,-81.97856,"['1505 W Memorial Blvd', 'Lakeland, FL 33815']",Lakeland,FL
H8TYrXetl1224ubm9soNYg,long-john-silvers-mulberry,Long John Silver's,3,Seafood,1.0,27.93443,-81.97345,"['6753 North Church Ave', 'Mulberry, FL 33860']",Mulberry,FL
yAb4rYFqB_iUE-k4hmMJlg,boaters-grill-key-biscayne-6,Boater's Grill,471,Seafood,2.5,25.675405,-80.161474,"['1200 Crandon Blvd', 'Key Biscayne, FL 33149']",Key Biscayne,FL
qT4weQC6suF3LEC0_rsYxA,fire-on-the-bayou-orange-city-3,Fire On The Bayou,394,Seafood,4.5,28.9079849960047,-81.2904688795415,"['921 Town Center Dr', 'Unit 1100', 'Orange City, FL 32763']",Orange City,FL
gUEy6VFDE91AdEZ62FsbPg,st-johns-river-steak-and-seafood-sanford,St Johns River Steak & Seafood,355,Seafood,3.5,28.816465,-81.265303,"['550 N Palmetto Ave', 'Sanford, FL 32771']",Sanford,FL
fO1-go5bKSqp88W9LewLgw,emmys-time-out-tavern-deland,Emmy's Time Out Tavern,133,Seafood,4.5,29.0223694,-81.3438873,"['2069 Old New York Ave', 'Deland, FL 32720']",Deland,FL
JLsYG3-BVV3GwrB8m-MRzA,lighthouse-seafood-and-café-lake-mary-2,Lighthouse Seafood & Café,133,Seafood,4.5,28.757413,-81.3209097,"['101 N Country Club Rd', 'Ste 127', 'Lake Mary, FL 32746']",Lake Mary,FL
KgcDPYXwI2c5-c7xgxd_Bw,nice-n-easy-oyster-bar-and-grille-orange-city,Nice N Easy Oyster Bar & Grille,87,Seafood,4.0,28.96688,-81.29938,"['2109 N Volusia Ave', 'Orange City, FL 32763']",Orange City,FL
jD4oYibgMxb90sSWxB8X9g,swamp-house-riverfront-grill-debary-3,Swamp House Riverfront Grill,284,Seafood,3.5,28.8905597872438,-81.3542367859833,"['488 W Highbanks Rd', 'Debary, FL 32713']",Debary,FL
BZVSyMrekS2t6kymhpPAPQ,a-and-a-crab-house-deltona-2,A&A Crab House,65,Seafood,4.0,28.89599,-81.27265,"['1200 Deltona Blvd', 'Ste 59', 'Deltona, FL 32725']",Deltona,FL
M3pqUgyHlp8X1k8Lk0L22Q,red-crab-juicy-seafood-orange-city,Red Crab Juicy Seafood,76,Seafood,4.5,28.910390076197977,-81.29431389999999,"['852 Saxon Blvd', 'Orange City, FL 32763']",Orange City,FL
vxGOmAz_ACMg2aCuQMMEcw,shulas-347-grill-the-westin-lake-mary-lake-mary,Shulas 347 Grill-The Westin Lake Mary,322,Seafood,3.5,28.788217,-81.358564,"['2974 International Pkwy', 'Lake Mary, FL 32746']",Lake Mary,FL
rPdMYHjCivfi52ufPBQuIQ,jimmy-hulas-lake-mary-lake-mary-2,Jimmy Hula's Lake Mary,302,Seafood,4.0,28.755366106095,-81.3539840201222,"['3837 Lake Emma Rd', 'Lake Mary, FL 32746']",Lake Mary,FL
VfG6YuPvdtqotVdephoLGg,fiesta-grande-orange-city,Fiesta Grande,78,Seafood,4.0,28.910071,-81.295865,"['816 Saxon Blvd', 'Orange City, FL 32763']",Orange City,FL
XoFnsMaobRf6qlsRP2t_lg,st-johns-river-grille-deland-2,St John's River Grille,114,Seafood,3.5,29.0108357,-81.38575185053807,"['2999 State Road 44 W', 'DeLand, FL 32720']",DeLand,FL
