id,alias,name,review_count,categories,rating,latitude,longitude,city,state,SEG_DCP,Prom_SEG_DCP,Prom_SEG_PEE,PEE_Cumple,DCP_Cumple,state_full
79,coconutz-fusion-cafe-miramar,Coconutz Fusion Cafe,130,Seafood,4.0,25.98854,-80.20708,Miramar,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
1,blue-ginger-seafood-steakhouse-miramar,Blue Ginger Seafood Steakhouse,432,Seafood,3.5,25.979144,-80.337507,Miramar,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
9612003,beach-bar-at-newport-pier-sunny-isles-beach,Beach Bar At Newport Pier,385,Seafood,3.5,25.930074,-80.12054,Sunny Isles Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
31367,flanigans-seafood-bar-and-grill-miami-17,Flanigan's Seafood Bar & Grill,537,Seafood,3.0,25.685498067409,-80.4018624111896,Miami,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
91826434,como-como-miami-beach,Como Como,59,Seafood,4.0,25.780139,-80.132761,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
933,bahama-breeze-pembroke-pines-5,Bahama Breeze,615,Seafood,3.5,26.007133,-80.293222,Pembroke Pines,FL,3,1042.8153846153846,4.046153846153846,0,0,Florida
55124,amici-at-key-biscayne-miami,Amici at Key Biscayne,27,Seafood,4.0,25.683600674023698,-80.157048,Miami,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
37905,flanigans-seafood-bar-and-grill-surfside-5,Flanigan's Seafood Bar & Grill,436,Seafood,3.5,25.88554,-80.1238,Surfside,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
98,kebo-restaurant-key-biscayne-2,KEBO Restaurant,101,Seafood,4.0,25.697709,-80.163503,Key Biscayne,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
742,ayesha-saffron-key-biscayne,Ayesha Saffron,220,Seafood,4.0,25.695402,-80.163971,Key Biscayne,FL,2,216.31464174454828,3.7429906542056073,1,1,Florida
3,shuckin-and-jivin-miami,Shuckin' & Jivin',147,Seafood,4.0,25.9258832196418,-80.2780353650451,Miami,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
74,bonefish-grill-aventura,Bonefish Grill,335,Seafood,3.5,25.949257431738445,-80.14572281199314,Aventura,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
6228,flanigans-seafood-bar-and-grill-pembroke-pines-4,Flanigan's Seafood Bar & Grill,351,Seafood,3.5,26.008926,-80.37606,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
503,adrian-fish-seafood-market-and-restaurant-hialeah-gardens-2,Adrian Fish Seafood Market and Restaurant,275,Seafood,3.0,25.893147,-80.373518,Hialeah Gardens,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
5581,joliet-miami-beach,Joliet,33,Seafood,4.5,25.79221932001423,-80.14182199999999,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
80,el-tayta-peruvian-bistro-sunny-isles-beach,El Tayta Peruvian Bistro,143,Seafood,4.0,25.9338183,-80.1219728,Sunny Isles Beach,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
9,whiskey-joes-bar-and-grill-miami-key-biscayne-2,Whiskey Joe's Bar & Grill - Miami,594,Seafood,3.5,25.7451025607593,-80.1741794108176,Key Biscayne,FL,3,1042.8153846153846,4.046153846153846,0,0,Florida
944718,cjs-crab-shack-miami-beach,CJ's Crab Shack,843,Seafood,3.5,25.77579,-80.13194,Miami Beach,FL,3,1042.8153846153846,4.046153846153846,0,0,Florida
456542,montys-sunset-south-beach-miami-beach,Monty's Sunset - South Beach,799,Seafood,3.0,25.7715294057856,-80.1395683,Miami Beach,FL,3,1042.8153846153846,4.046153846153846,0,0,Florida
9775,the-palm-miami-miami-2,The Palm - Miami,167,Seafood,3.5,25.887473,-80.129724,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
271,ocean-alley-restaurant-and-beach-bar-hollywood,Ocean Alley Restaurant & Beach Bar,442,Seafood,3.5,26.017311,-80.115594,Hollywood,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
13047,el-granero-restaurant-miami-lakes,El Granero Restaurant,12,Seafood,5.0,25.9244,-80.29232,Miami Lakes,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
7982,lure-fishbar-miami-beach-3,Lure Fishbar,251,Seafood,3.5,25.789182,-80.129221,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
7452,atlantica-seafood-restaurant-and-market-miami,Atlantica Seafood Restaurant & Market,164,Seafood,3.5,25.74278,-80.1698,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
239,avra-miami-sunny-isles-beach,Avra Miami,56,Seafood,4.0,25.9426,-80.12101,Sunny Isles Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
725,los-frijolitos-restaurant-pembroke-pines,Los Frijolitos Restaurant,92,Seafood,4.0,26.0095918,-80.276709,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
837549,why-not-hollywood,Why Not ?,100,Seafood,4.0,26.01582,-80.11561,Hollywood,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
88,bentley-beach-club-miami-beach,Bentley Beach Club,11,Seafood,4.5,25.7697382369062,-80.132772170639,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
144,fetta-republic-aventura,Fetta Republic,161,Seafood,4.0,25.9649,-80.14303,Aventura,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
3649,calista-taverna-miami-beach,Calista Taverna,17,Seafood,5.0,25.787059,-80.133284,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
416,toku-modern-asian-aventura,Toku Modern Asian,30,Seafood,4.0,25.9570633,-80.1429167,Aventura,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
4666,kitchen-305-sunny-isles-beach,Kitchen 305,421,Seafood,3.0,25.930163,-80.121457,Sunny Isles Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
49,cy-chinese-restaurant-north-miami-beach-4,CY Chinese Restaurant,152,Seafood,4.0,25.92516283,-80.17483213,North Miami Beach,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
5562,poohchellos-miramar,Poohchello's,56,Seafood,4.0,25.97286,-80.2255466666675,Miramar,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
82,corallo-miami-beach,Corallo,11,Seafood,4.5,25.783423,-80.131437,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
3,cut-38-sunny-isles-beach,Cut 38,288,Seafood,3.5,25.943516,-80.121583,Sunny Isles Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
86,fifis-seafood-restaurant-miami-beach,Fifi's Seafood Restaurant,434,Seafood,3.5,25.85503,-80.12058,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
605496,upper-deck-hallandale-beach,Upper Deck,455,Seafood,3.0,25.98512,-80.13907,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
678,seawell-fish-n-oyster-miami-beach-2,Seawell Fish N' Oyster,50,Seafood,4.0,25.77655,-80.13417,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
81,flanigans-seafood-bar-and-grill-miramar-miramar,Flanigan's Seafood Bar & Grill - Miramar,103,Seafood,3.5,25.98003,-80.29608,Miramar,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
74,tatel-miami-miami-beach-2,TATEL Miami,57,Seafood,3.5,25.791411102395955,-80.12960876216383,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
889325,tahiti-beach-club-sunny-isl-bch,Tahiti Beach Club,83,Seafood,4.0,25.953515,-80.119891,Sunny Isl Bch,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
61,flanigans-seafood-bar-and-grill-miami-13,Flanigan's Seafood Bar & Grill,351,Seafood,3.0,25.89763,-80.16076,Miami,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
7053,d-vine-by-9701-miami-2,D'vine By 9701,21,Seafood,4.5,25.85787,-80.23371,Miami,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
6738220,crabman-305-miami-opa-locka,Crabman 305 Miami,250,Seafood,3.5,25.8981306,-80.2329637,Opa-locka,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
858375,5-o-clock-somewhere-bar-and-grill-hollywood,5 o'Clock Somewhere Bar & Grill,230,Seafood,3.5,26.01927,-80.11728,Hollywood,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
0,hiro-japanese-restaurant-north-miami-beach,Hiro Japanese Restaurant,495,Seafood,3.5,25.9266719,-80.1405975,North Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
83977,las-vegas-cuban-cuisine-hallandale-beach-4,Las Vegas Cuban Cuisine,170,Seafood,3.5,25.987213,-80.130515,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
2127,sister-saras-crab-house-and-grill-fort-lauderdale,Sister Sara's Crab House & Grill,217,Seafood,4.0,26.112549,-80.178229,Fort Lauderdale,FL,2,216.31464174454828,3.7429906542056073,1,1,Florida
289,conch-heaven-miami-2,Conch Heaven,179,Seafood,3.5,25.87709,-80.2425,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
706451,flanigans-seafood-bar-and-grill-hallandale-beach-4,Flanigan's Seafood Bar & Grill,439,Seafood,3.5,25.98596,-80.14206,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
65,oli-cafe-miami-beach,Oli Cafe,38,Seafood,4.5,25.84015,-80.12041,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
731841,carrabbas-italian-grill-miami-lakes-4,Carrabba's Italian Grill,225,Seafood,3.0,25.943037,-80.34432421416933,Miami Lakes,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
335,china-town-west-miami,China Town West,74,Seafood,4.0,25.72792335172432,-80.44150710243582,Miami,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
9492726,newts-crab-trap-hollywood-4,Newts Crab Trap,57,Seafood,4.5,26.0195353,-80.14272749999999,Hollywood ,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
4,sangs-chinese-food-north-miami-beach,Sang's Chinese Food,171,Seafood,3.5,25.92637,-80.16121,North Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
64,pelican-cafe-miami-beach-3,Pelican cafe,298,Seafood,3.0,25.778525,-80.131103,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
9,el-floridita-seafood-restaurant-coral-way-miami,El Floridita Seafood Restaurant - Coral Way,124,Seafood,3.5,25.74462,-80.431807,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
85,world-famous-miami-gardens,World Famous,203,Seafood,3.5,25.95109,-80.2450747042894,Miami Gardens,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
2787,seafood-guys-miami-hialeah,Seafood Guys Miami,11,Seafood,3.5,25.89157,-80.3337,Hialeah,FL,1,16.236363636363638,3.7227272727272727,0,0,Florida
49142,starfish-food-truck-st-petersburg,Starfish Food Truck,20,Seafood,5.0,26.0114531061276,-80.1608687639236,St. Petersburg,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
901,tapelia-miami-beach,Tapelia,537,Seafood,3.5,25.79081,-80.13385,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
94980,sabor-la-negra-restaurant-hialeah,Sabor La Negra Restaurant,5,Seafood,4.0,25.8766375,-80.3409986,Hialeah,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
561,a-touch-of-cuba-restaurant-hallandale-beach-4,A Touch of Cuba Restaurant,266,Seafood,3.5,25.985756,-80.147121,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
92986,dragon-city-hollywood,Dragon City,301,Seafood,3.5,26.045973383656435,-80.2232214,Hollywood,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
841,il-giardino-miami-beach,Il Giardino,559,Seafood,2.5,25.78335,-80.13033,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
5411,social-miami-beach-9,Social,216,Seafood,2.5,25.78098772070286,-80.1307767,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
0,bk-lobster-miramar-miramar-2,BK Lobster Miramar,28,Seafood,3.5,25.991521344731563,-80.29498718251632,Miramar,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
6882,chow-time-grill-and-buffet-pembroke-pines,Chow Time Grill & Buffet,317,Seafood,3.0,25.995017,-80.310811,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,0,1,Florida
7,lovelys-healthy-lifestyle-cuisine-miami-gardens,Lovely's Healthy Lifestyle Cuisine,83,Seafood,4.0,25.9412621,-80.2314835,Miami Gardens,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
6321,mamacitas-latin-bar-and-grill-hollywood-2,Mamacitas Latin Bar and Grill,705,Seafood,2.0,26.015381674543068,-80.11563065195753,Hollywood,FL,3,1042.8153846153846,4.046153846153846,0,0,Florida
5266,pink-buddha-chinese-restaurant-davie-4,Pink Buddha Chinese Restaurant,149,Seafood,3.5,26.046223161043,-80.2533663965729,Davie,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
20,totoritas-peruvian-restaurant-pembroke-pines-2,Totoritas Peruvian Restaurant,100,Seafood,3.5,26.0096476,-80.2408241,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
714,pizzarella-hollywood,Pizzarella,141,Seafood,3.5,26.033439,-80.189163,Hollywood,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
178,padrino-s-cuban-restaurant-dania-beach,Padrino’s Cuban Restaurant,35,Seafood,4.0,26.0495591,-80.1581158,Dania Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
994,truckolandia-hialeah,Truckolandia,1,Seafood,5.0,25.891766940999776,-80.29137016171721,Hialeah,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
28,the-grill-at-st-regis-bal-harbour,The Grill at St Regis,25,Seafood,3.5,25.8891891176828,-80.1229241153442,Bal Harbour,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
87149,triar-seafood-company-hollywood,Triar Seafood Company,9,Seafood,5.0,26.0241756,-80.1482391,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
4105,the-peruvian-kitchen-north-miami-beach,The Peruvian Kitchen,108,Seafood,3.5,25.942722,-80.162475,North Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
24927,chef-creole-miami-gardens-miami-gardens,Chef Creole - Miami Gardens,77,Seafood,3.5,25.96324,-80.20633,Miami Gardens,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
176,ocean-bistro-miami-beach-5,Ocean Bistro,24,Seafood,3.5,25.784371,-80.130195,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
51508,ruths-chris-steak-house-aventura,Ruth's Chris Steak House,63,Seafood,3.5,25.9668516,-80.14227329508914,Aventura,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
6537745,el-tayta-restaurant-hallandale,El Tayta Restaurant,184,Seafood,3.0,25.986982,-80.130689,Hallandale,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
7578,platinum-crabs-miami,Platinum Crabs,72,Seafood,4.0,25.874248,-80.2424941,Miami,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
545,ceviche-and-grill-miami,Ceviche & Grill,80,Seafood,3.5,25.7608627,-80.4189086,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
9788,miami-best-wings-north-miami,Miami Best Wings,12,Seafood,4.0,25.912507,-80.21312,North Miami,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
66421,la-brasa-grill-north-miami-north-miami,La Brasa Grill - North Miami,64,Seafood,3.5,25.89006,-80.162428,North Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
306676,land-n-sea-cajun-seafood-north-miami-beach,Land n Sea Cajun Seafood,9,Seafood,4.0,25.92955,-80.18942,North Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
28,kings-chef-chinese-food-north-miami,Kings Chef Chinese Food,120,Seafood,3.5,25.889354,-80.188978,North Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
69677,billy-joes-take-out-restaurant-pembroke-park,Billy Joe's Take-Out Restaurant,18,Seafood,4.5,25.9949366,-80.181526,Pembroke Park,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
4911,la-granja-restaurant-hialeah-gardens-2,La Granja Restaurant,26,Seafood,2.5,25.881361,-80.3521859,Hialeah Gardens,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
26,don-rodone-ceviche-and-more-hollywood,Don Rodone Ceviche & More,65,Seafood,4.0,26.033878399999917,-80.17724128220978,Hollywood,FL,2,216.31464174454828,3.7429906542056073,1,0,Florida
5103,shuck-boys-oyster-bar-hollywood,Shuck Boys Oyster Bar,13,Seafood,5.0,26.03218,-80.16893,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
91,blu-gin-restaurant-and-lounge-miami-beach-2,Blu Gin Restaurant & Lounge,78,Seafood,2.5,25.8336999272573,-80.1201739534736,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
5435,grand-cafe-pembroke-pines,Grand Cafe - Restaurant & Lounge,30,Seafood,3.5,25.9934249,-80.3106759,Hollywood,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
24,king-jerk-miami-2,King Jerk,28,Seafood,4.5,25.89947,-80.21169,Miami,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
16658665,blue-marlin-fish-house-restaurant-and-adventures-north-miami-beach,Blue Marlin Fish House Restaurant & Adventures,18,Seafood,4.0,25.925188,-80.14972883,North Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
79,cajun-crab-juicy-seafood-pembroke-pines,Cajun Crab Juicy Seafood,10,Seafood,4.0,26.01005651601241,-80.30430004736837,Pembroke Pines,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
7,jin-jin-miami,Jin Jin,39,Seafood,3.5,25.7147,-80.44779,Miami,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
99,lychee-garden-hallandale-beach-2,Lychee Garden,85,Seafood,3.5,25.986318,-80.142138,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
6,nettuno-oysters-and-seafood-miami-beach,Nettuno Oysters & Seafood,3,Seafood,5.0,25.78731,-80.13195,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
619,delicias-del-peru-hollywood,Delicias Del Peru,31,Seafood,3.5,26.0175333917141,-80.2147576957941,Hollywood,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
80,driftway-miami-beach,Driftway,12,Seafood,4.0,25.80671,-80.12439,Miami Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
20,la-granja-north-miami-beach-3,La Granja,52,Seafood,3.5,25.9285089,-80.198106,North Miami Beach,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
6463,shakers-conch-house-west-little-river,Shaker's Conch House,29,Seafood,4.0,25.8670511,-80.2340651,West Little River,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
433,sahara-cafe-miami-miami-gardens,Sahara Cafe  Miami ,8,Seafood,4.5,25.9532673,-80.2928937,Miami Gardens,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
4263,ricks-steakhouse-and-lounge-hallandale-beach-2,Rick's Steakhouse & Lounge,3,Seafood,5.0,25.98332,-80.16642,Hallandale Beach,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
89,ole-ole-latin-bistro-hollywood-2,Ole Ole Latin Bistro,11,Seafood,4.5,26.01020664678947,-80.14377404004335,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
37788,red-lobster-hollywood,Red Lobster,167,Seafood,2.5,26.037809397510475,-80.16290634111638,Hollywood,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
729119,crab-garden-miami-gardens-2,Crab garden,8,Seafood,4.5,25.930612,-80.243317,Miami Gardens,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
310,captain-fish-and-chicken-miami-gardens-2,Captain Fish & Chicken,27,Seafood,4.0,25.95391,-80.26139,Miami Gardens,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
8094,daley-s-delight-kitchen-pembroke-park-2,Daley’s Delight Kitchen,4,Seafood,5.0,25.99518130993157,-80.18146360000001,Pembroke Park,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
728,matties-soul-food-miami,Mattie's Soul Food,46,Seafood,3.5,25.883374,-80.24523,Miami,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
128,red-lobster-north-miami,Red Lobster,158,Seafood,2.5,25.898089444943867,-80.16171898834324,North Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
678,chef-creole-seasoned-kitchen-north-miami,Chef Creole Seasoned Kitchen,60,Seafood,3.5,25.89618,-80.18154,North Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
0,captain-max-miramar,Captain Max,49,Seafood,3.5,25.9759,-80.20665,Miramar,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
5013,red-lobster-pembroke-pines,Red Lobster,175,Seafood,2.0,26.01141237,-80.24871378,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
228126,la-bodega-peruvian-restaurant-miami,La Bodega Peruvian Restaurant,166,Seafood,2.5,25.6842991884157,-80.4185909204611,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
5606,hot-off-de-grill-pembroke-pines,Hot Off De Grill,19,Seafood,3.5,26.00882115148896,-80.37414918799152,Pembroke Pines,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
49155,arlines-restaurant-and-seafood-miami-gardens,Arline's Restaurant & Seafood,46,Seafood,4.0,25.9251630133959,-80.2463914757593,Miami Gardens,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
6,crafty-crab-north-miami-beach,Crafty Crab,70,Seafood,2.5,25.92189185430687,-80.15421409524716,North Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
2592,el-rinconcito-paisa-3-miami-2,El Rinconcito Paisa 3,36,Seafood,3.5,25.697874,-80.436943,Miami,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
714675,the-strand-at-carillon-miami-miami-beach,The Strand at Carillon Miami,64,Seafood,3.0,25.85256,-80.11971,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
536,las-delicias-restaurant-sambors-hialeah,Las Delicias Restaurant Sambors,3,Seafood,3.0,25.865819,-80.297307,Hialeah,FL,1,16.236363636363638,3.7227272727272727,0,0,Florida
64,quickies-burgers-wings-and-fish-dania-beach,"Quickie's Burgers, Wings and Fish",56,Seafood,3.0,26.048998456339,-80.1431598141789,Dania Beach,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
137,crafty-crab-miami-gardens,Crafty Crab,38,Seafood,3.0,25.891825759061568,-80.21602973341942,Miami Gardens,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
95,la-granja-pembroke-pines-3,La Granja,56,Seafood,3.0,26.0071216365287,-80.3183139889202,Pembroke Pines,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
5,kingz-of-crabz-no-title,Kingz of crabz,4,Seafood,5.0,25.87431456615357,-80.2423682,Miami,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
7,don-rodone-hollywood,Don Rodone,19,Seafood,4.0,26.02827,-80.16886,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,1,Florida
26,locust-ocean-drive-miami-beach-2,Locust Ocean Drive,64,Seafood,3.0,25.779630976288093,-80.13112559999999,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
7,mobys-fish-and-chicken-miramar,Moby's Fish & Chicken,45,Seafood,3.5,25.97873878479,-80.247917175293,Miramar,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
0,conch-krawl-miramar,Conch Krawl,64,Seafood,3.0,25.9859823137274,-80.2477911114693,Miramar,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
26,la-peruanita-restaurant-north-miami-beach,La Peruanita Restaurant,35,Seafood,3.0,25.9279319,-80.196502,North Miami Beach,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
22,boulevard-restaurant-miami-beach-2,Boulevard Restaurant,164,Seafood,1.5,25.7776,-80.131552,Miami Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
8884777,pierres-caribbean-cuisine-miami,Pierre's Caribbean Cuisine,48,Seafood,3.0,25.8768349,-80.21002803250876,Miami,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
9829,the-trap-hollywood-2,The Trap,15,Seafood,4.0,26.0318423,-80.1693056,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
1892,openseas-cafe-key-biscayne,Openseas Cafe,25,Seafood,3.5,25.70478272571416,-80.1548791401426,Key Biscayne,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
212526,no-1-wok-cooper-city,No 1 Wok,44,Seafood,3.0,26.0305081,-80.2967051,Cooper City,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
83324,costenos-sea-food-key-biscayne,Costenos Sea Food,5,Seafood,5.0,25.69256,-80.16557,Key Biscayne,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
39,mi-peru-miami-2,Mi Peru,103,Seafood,3.0,25.944675,-80.164813,Miami,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
94245,rancho-nando-hollywood-hollywood,Rancho Nando - Hollywood,16,Seafood,4.0,26.019073921103427,-80.14688199999999,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
48,bahamas-breakfast-club-hollywood,Bahamas Breakfast Club,4,Seafood,5.0,26.0282764434814,-80.1688613891602,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
168,sushi-song-hollywood-3,Sushi Song,24,Seafood,3.5,26.010471542810908,-80.2104646,Hollywood,FL,1,16.236363636363638,3.7227272727272727,0,1,Florida
40359,sylvias-cafe-opa-locka-2,Sylvia's Cafe,5,Seafood,4.0,25.90291042548183,-80.24410087116125,Opa-locka,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
489,la-granja-pembroke-pines-2,La Granja,65,Seafood,2.5,26.0078849,-80.3728446,Pembroke Pines,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
444,ceviche-express-company-hollywood,Ceviche Express Company,1,Seafood,5.0,26.0318543340124,-80.1693056,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
15,la-granja-hallandale-hallandale-beach,La Granja Hallandale,89,Seafood,2.5,25.985505,-80.156904,Hallandale Beach,FL,2,216.31464174454828,3.7429906542056073,0,0,Florida
32,simones-island-flava-and-juice-bar-miramar,Simone's Island Flava and Juice Bar,2,Seafood,4.5,25.9951,-80.21672,Miramar,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
16,jbs-takeout-opa-locka,Jb's Takeout,5,Seafood,4.5,25.90662,-80.24426,Opa-locka,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
8177170,peters-florida-seafood-hollywood,Peter's Florida Seafood,4,Seafood,5.0,26.023534,-80.148672,Hollywood,FL,1,16.236363636363638,3.7227272727272727,1,0,Florida
